BUALT,Amount posted in alternative price control,,,,
BUBKZ,Check digit for the international location number,,,,
BUCHENDERNACHNAME,Last Name of Booker,,,,
BUCHENDERVORNAME,First Name of Booker,,,,
BUCHJAHR,YYYY,,,,
BUCHK,Posting Status,,,,
BUCHUNGSART,Irrevelant,,,,
BUCHUNGSDATUM,Date of Cancellation,,,,
BUCKETFIX,Fixed Bucket Consumption,,,,
BUCKETS,Buckets,,,,
BUCKETS_COUNT,Number of Buckets in the Time Series,,,,
BUCKETUNIT,Unit of Measure of Bucket Resource Consumption,,,,
BUCKETVAR,Variable Bucket Consumption,,,,
BUCKET_GUID,Price bucket GUID,,,,
BUCKET_ID,Price bucket ID,,,,
BUCKET_LENGTH,Interval Length (Day/Week...),,,,
BUCKET_NAME,Bucket Name,,,,
BUCKET_NAME,"Text, 40 Characters Long",,,,
BUCONR,Entry Code,,,,
BUDAT,Posting Date,,,,
BUDCD,Budget Item Code,,,,
BUDGET,Budget,,,,
BUDGET_ANNUAL,Annual Budget,,,,
BUDGET_BP,Currency amount for BAPIS (with 9 decimal places),,,,
BUDGET_COST,The budgeted amount for cost resources on this assignment.,,,,
BUDGET_ICON,Budget,,,,
BUDGET_ICON,"Not More Closely Defined Area, Possibly Used for Patchlevels",,,,
BUDGET_ICON_TEXT,Project Budget Status Group Text,,,,
BUDGET_PD,Budget Period,,,,
BUDGET_PERIOD,FM: Budget Period,,,,
BUDGET_PERIOD,Updated information in related user data field,,,,
BUDGET_PROFILE,Budget Profile,,,,
BUDGET_PROFILE,Budget profile,,,,
BUDGET_TOTAL,Total Budget,,,,
BUDGET_USE,Percentage of Budget Use,,,,
BUDGET_WORK,The budgeted work amount for work or material resources,,,,
BUDG_TYPE,Budget Type,,,,
BUDNO,Building No,,,,
BUDST,Budget center,,,,
BUFALLOW,DD: Buffering Flag,,,,
BUFF,'X': Predecessor still in buffer,,,,
BUFFCOMMIT,Number of buffer pages committ,,,,
BUFFER,Puffer for Standard Enhancements,,,,
BUFFERED,Buffering flag,,,,
BUFFERED,Status Indicator: Prices for this Plng Item Already Copied,,,,
BUFFERING,SQL Server statement download table buffering,,,,
BUFFERING,SQL Server table buffering,,,,
BUFFERS,Number of regular shared memory buffers,,,,
BUFFERTYPE,Buffering Type Indicator,,,,
BUFFERTYPE,Buffering type indicator,,,,
BUFFERTYPE,Characteristics of the Table Buffer,,,,
BUFFER_GET,"Total Number of ""Buffer Gets""",,,,
BUFFER_GET,number of buffer gets for this child cursor,,,,
BUFFER_GET,total number of buffer gets,,,,
BUFFER_GETS,Buffer Gets,,,,
BUFFER_MODE,Buffering Mode,,,,
BUFFER_POOL,Buffer pool of the table,,,,
BUFFER_POOL,Default buffer pool for the table,,,,
BUFFER_POOL,Name of default buffer poolPar,,,,
BUFFER_QUALITY,buffer quality,,,,
BUFFER_TYPE,BufferType,,,,
BUFFGETS_PER_ROW,Number of Buffer Gets per Row,,,,
BUFFPAGE,Default Buffer Pool Size of DB CFG (4 KB Pages),,,,
BUFFQUAL,DB6: Buffer quality,,,,
BUFFSTATUS,SAP table buffering status on application server.,,,,
BUFF_BUSY_W,Buffer Busy Waits,,,,
BUFF_GETS_SYS,Buffer Gets from V$SYSSTAT,,,,
BUFF_READS_SQL,Total reads of SCC FROM V$SQL,,,,
BUFF_SIZE,Trsl. Object Package Buffer Size,,,,
BUFF_TYPE,Type of Buffering of Table,,,,
BUFF_TYPE,Type of buffering of Table,,,,
BUFGET_EXC,buffer gets per execution,,,,
BUFGET_ROW,"Number of ""Buffer Gets"" for Each Row",,,,
BUFGET_ROW,Number of buffer gets per row,,,,
BUFGET_ROW,number of buffer gets per row,,,,
BUFNAME,Cache Name,,,,
BUFPARM,Supplementary Information in Generic Buffering,,,,
BUFPOOLFLU,Number of buffer pool flushes,,,,
BUFREADS,Number of reads from shared memory buffer,,,,
BUFSIZE,Buffer Size in Char for RFC,,,,
BUFSIZETOT,Total size of database shared memory buffer,,,,
BUFSTATE,Buffering Type of Table,,,,
BUFSTATE,SQL Server statement download buffering on/off,,,,
BUFSTATE,SQL Server table buffering on/off,,,,
BUFSTATS,SAP table buffer status,,,,
BUFWRITES,Number of writes to shared memory buffer,,,,
BUFWTPCNT,Percentage of buffer wait events,,,,
BUFWTS,Number of buffer wait events,,,,
BUGR,ID of int. bus. vol. group,,,,
BUH,checked by accountant (name),,,,
BUHAL,Control of RF Postings,,,,
BUHAL,Control of RF postings,,,,
BUILD,Building,,,,
BUILD,Buildings,,,,
BUILDING,Building (number or code),,,,
BUILDINGTYPE_CD,Building Type,,,,
BUILDING_ID,The suite number,,,,
BUILDINHABIT_FG,Building Inhabited,,,,
BUILDSTRUCBEG_DT,Start of Structural Building Work,,,,
BUILDSTRUCEND_DT,End of Structural Building Work,,,,
BUILDSTRUCPPX_DT,Contract End After Structural Work,,,,
BUILD_DATE,Build Date,,,,
BUILD_DOCUMENT,DBOSC-CM: Build Document,,,,
BUILD_DOCUMENT_ORDER,DBOSC-CM: Build Document Order,,,,
BUILD_LONG,Building (Number or Code),,,,
BUILD_MODE,DBOSC-CM: Full or Delta Mode,,,,
BUILSTRDURINS_VL,Insurance Duration After Structural Work in Years,,,,
BUILTIN_TYPE,Data type in ABAP Dictionary,,,,
BUILTYPECLASS_CD,Construction Type Class,,,,
BUILT_IN,Handling Predefined Types,,,,
BUJJ,Accounting Year,,,,
BUKDATE,Booking Date,,,,
BUKLS,List of Company Codes,,,,
BUKNC,Enterprise Number at Labor Office(NUMB),,,,
BUKNO,Enterprise Number at Labor Office,,,,
BUKNO,company number,,,,
BUKRB,Company Code,,,,
BUKRS,Company Code,,,,
BUKRSN,Company Code for Number Assignment,,,,
BUKRS_DEPENDENT,Not all CoCds of CoA were entered,,,,
BUKRS_GLOB,Name of global company code,,,,
BUKRS_HEAD,Text,,,,
BUKRS_NOT_ACTIVE,Indicator: Is Document Splitting Active in Company Code?,,,,
BUKRS_SND,Company Code,,,,
BUKRS_SND,Company code,,,,
BUKZ,Posting indicator,,,,
BUKZH,No. of company code records,,,,
BULKCOPY,SELECT INTO and fast bulk cop,,,,
BULKCOPY,SELECT INTO and fast bulk copies are allowed,,,,
BULKCOPY,SELECT INTO and fast bulk copies are allowed.,,,,
BULK_KEY,Facts_bulk_Account_key,,,,
BULK_QUERY_PART,Number of bulk query (from 0 to 9999),,,,
BUMNG,Requirements Quantity,,,,
BUNAME,Author of a Q/PM Notification,,,,
BUNDLETYPE_NAME,Course Type Description,,,,
BUNDLE_DESC,Description,,,,
BUNDLE_NAME,Course Description,,,,
BUNDLE_PATH,Path Name,,,,
BUNDLE_SERIES,Bundle Series,,,,
BUNDLE_VER,5 char. numeric NUMC,,,,
BUND_LAND,State,,,,
BUPER,Posting month for special period,,,,
BUPER_FROM,Fiscal Period,,,,
BUPER_TO,Fiscal Period,,,,
BUPLA,Business Place,,,,
BUPOS,Budget item,,,,
BURDIS,Delivery Office,,,,
BUSAB,Accounting clerk,,,,
BUSAREA,Business area,,,,
BUSIN,Company Line of Business,,,,
BUSINESSMSG,XMS: Flag (true/false),,,,
BUSINESSNAME,Name of Enterprise,,,,
BUSINESSOBJECTDATA,Context item data,,,,
BUSINESSOBJECTDATATYPE,Type of context item,,,,
BUSINESSOBJECTREFID,Reference ID of context item,,,,
BUSINESSOBJECTSCOPEID,Scope ID of context item,,,,
BUSINESSPARTNER,Business partner number,,,,
BUSINESSPLACE,Stores,,,,
BUSINESS_AREA,Business area for WBS element,,,,
BUSINESS_CD,Transaction Category,,,,
BUSINESS_DESCRIP,Business Description,,,,
BUSINESS_ENTITY,Business Entity Number,,,,
BUSINESS_FIELD,Variable Name,,,,
BUSINESS_FREE_SEATS,Free seats business class,,,,
BUSINESS_FREE_SEATS,Free seats in business class,,,,
BUSINESS_KEY,Business Object Key (Suitable for Display),,,,
BUSINESS_MAX_SEATS,Maximal seats business class,,,,
BUSINESS_MAX_SEATS,Number of seats in business class,,,,
BUSINESS_OBJECT,Business Object,,,,
BUSINESS_OBJ_NAME,See NetWeaver 7.0 Documentation: The OBN Call,,,,
BUSINESS_PARTNER_TXT,Business Partner Description,,,,
BUSINESS_SYSTEM,Business System,,,,
BUSINESS_SYSTEMS_GROUP_APO,Business Systems Group of R/3 systems (for APO customizing),,,,
BUSINESS_SYSTEMS_GROUP_DESC,Business Systems Group Description,,,,
BUSINESS_SYSTEM_ID,Key Name of Business System,,,,
BUSINESS_TRANSACTION_TYPE,Business Transaction Type for Foreign Trade,,,,
BUSINESS_TRANSACTION_TYPE,Updated information in related user data field,,,,
BUSNAME,Legal Business Name,,,,
BUSNM,Revenue Canada Business No. (BN) (Box 5),,,,
BUSOBJ_ID,Identification of Triggering Business Object,,,,
BUSOBJ_TYPE,Business Object Category that Triggers Commission,,,,
BUSOBJ_VERS,Version of Master Data or Customizing Object,,,,
BUSOBJ_VERSDATE,Date Business Object Version Starts,,,,
BUSPARTNO,Number of a Business Partner in Vendor Master Record,,,,
BUSPE,No debit position runs,,,,
BUSPU,Business Purpose,,,,
BUSRE,Business Partners,,,,
BUSSI,Line of Bussiness,,,,
BUSSTART,Business Start Date,,,,
BUSS_PLACE,Business Place,,,,
BUSTW,Posting String for Values,,,,
BUSTW,Posting string for values,,,,
BUSTYP,MT/IDocTy./CIM Ty.,,,,
BUSTYPES,Business Types,,,,
BUS_AREA,Business Area,,,,
BUS_DEPARTURE,Bus departure station,,,,
BUS_DEPARTURE,Not used,,,,
BUS_DESTINATION,Bus arrival station,,,,
BUS_DESTINATION,Not used,,,,
BUS_INTERELATIONS,Number of bus interelations,,,,
BUS_LINE_NUMBER,bus line number,,,,
BUS_NUMBER,Numbering of Concatenated Business Fields,,,,
BUS_OBJ_KEY,Data Key,,,,
BUS_OBJ_TYPE,Object type,,,,
BUS_PROCESS_TYPE,Business Process Type,,,,
BUS_ROUTE_TEXT,Bus route description,,,,
BUS_SCENARIO,Business Scenario in Controlling for Logistical Objects,,,,
BUS_SCENARIO_ID,Business Scenario for Which Controlling Is Carried Out,,,,
BUS_SPACE_CODE,Business Space Code,,,,
BUS_TEILSTRECKE,Currently not used,,,,
BUS_TRANST,Business Transaction Type for Foreign Trade,,,,
BUTCODE,Sequential pushbutton code numbers,,,,
BUTIC,Button for Customer/Industry Subscreen,,,,
BUTIM,Value date time,,,,
BUTMSGS,Button for Messages,,,,
BUTNOTES,Button for Notes,,,,
BUTOBJ,Button for Objects,,,,
BUTPROC,Button for Processes,,,,
BUTTON,Button,,,,
BUTTON,Change / Create,,,,
BUTTON,Push Button,,,,
BUTTON,Pushbutton,,,,
BUTTON,Reference to Dependent Data,,,,
BUTTONEVENT,Button event,,,,
BUTTONTEXT,Pushbutton Text,,,,
BUTTONTXT,Button text,,,,
BUTTON_ACTIVATION_MODE,button activation mode,,,,
BUTTON_CHOICE,Button choice where the action belongs to,,,,
BUTTON_CLICKED,ID of the button clicked,,,,
BUTTON_ID,ID of button providing click method,,,,
BUTTON_LOCATION,"location to render button: 'AF', 'OV', 'TB', 'TV'",,,,
BUTTON_NAME,Button name with which button needs to be created,,,,
BUTTON_ST_DIALOG,Status Dialog (Header/Item) Button,,,,
BUTTON_TEXT,Button text,,,,
BUTTON_USAGE,for future use,,,,
BUTXT,Company Name,,,,
BUT_ALTERN,Field for Dynamic Icons,,,,
BUT_CCATTXT,Button for Long Text of Case Category,,,,
BUT_MATBAL_GENERATE,Generate Mat. Balance Button,,,,
BUVAR,Company code variant (screen),,,,
BUWDM,Book Value in LC Only,,,,
BUWWR,Book Value in FC,,,,
BUYERPARTY_BUYERID,customer-specific ID,,,,
BUYERPARTY_VENDORID,own ID,,,,
BUYER_TAX_ID,DocNro:Buyer Identification number,,,,
BUYER_TAX_ID,DocNro:Buyer Idetification Number,,,,
BUYER_TAX_ID,DocNro:Buyer Indetification Number,,,,
BUYING_GRP,Account number of buying group,,,,
BUYSELL,Buy/Sell Indicators,,,,
BUZEI,Line item,,,,
BUZID,Line item ID,,,,
BVALTNR,Procurement alternative/process,,,,
BVDAT,Posting date at the bank,,,,
BVDRK,Number of Resubmissions,,,,
BVORG,Number of Cross-Company Code Posting Transaction,,,,
BVORG,Number of the cross-company code transaction,,,,
BVTYP,Partner Bank Type,,,,
BVTYP,Partner bank type,,,,
BW,Number of BW Records Transferred,,,,
BWAPPL,BI Application (Namespace),,,,
BWAPPLNM,Application comp.,,,,
BWART,Movement Type,,,,
BWART,Movement Type (Inventory Management),,,,
BWART,Movement Type (inventory management),,,,
BWA_DISK_SIZE,BWA memory occupied,,,,
BWA_DISK_SIZE,Disk Space Taken by Indexes in KB,,,,
BWA_SUMACC,Number of BWA Accesses in Last 30 Days,,,,
BWA_SUMACC,Number of BWA request within last 30 days,,,,
BWA_TOTAL_RAM_SIZE,Total Ram of Master Blades in KB,,,,
BWA_TOTL_RAM_SIZ,Total alloted BWA memory,,,,
BWBRTWR,Gross ord. val.,,,,
BWDAT,Valuation Date of a Cost Estimate,,,,
BWEFFWR,PO value,,,,
BWFAKT_NUMC,Value Change Coefficient,,,,
BWGEO,BW:CValLocCrcy,,,,
BWGEOO,BW: CValOrdCrcy,,,,
BWGOV,Assembly Order Path,,,,
BWGRL,Valuation Basis for Different Payment,,,,
BWGVO,BW:CValLocCrcy,,,,
BWGVP,BW: RtlTLocCrcy,,,,
BWKEY,Valuation Area,,,,
BWKRS_CUS,Valuation area setting,,,,
BWLVS,Movement Type for Warehouse Management,,,,
BWMNG,BW: Qty in OUn,,,,
BWMOD,Valuation grouping code,,,,
BWSHB,Val. Dr/Cr Amt (LC),,,,
BWTAR,Valuation Type,,,,
BWTEX,Indicator: Separate valuation,,,,
BWTTY,Valuation Category,,,,
BWVAR,Valuation variant in costing,,,,
BWVAR_BA,Valuation variant in costing,,,,
BWVORG,Transfer process,,,,
BWWRT,Valuated amount,,,,
BW_EXTRACT,BW Extraction Flag,,,,
BW_RATE_GUID,BW Rate GUID,,,,
BW_REO_RST,Automatically execute RUNSTATS after REORG for BI objects,,,,
BW_TBL_NAME,BW Table Name,,,,
BW_UPLOAD,Data has been uploaded to BW successfully,,,,
BXTIM,Lockbox Time Stamp,,,,
BYPASS,With Bypass 'X' / Without Bypass'',,,,
BYTE,Bytes,,,,
BYTE,"Uninterpreted String of Bytes, Length 8",,,,
BYTELEN,Byte Length,,,,
BYTES,"Estimate, by the cost-based optimizer, of the number of byte",,,,
BYTESIN,SAP Workload: Workload: data volumes presentat.->app.server,,,,
BYTESONDISK,Bytes on disk,,,,
BYTESOUT,SAP Workload: Workload: data volumes app.server->presentat.,,,,
BYTESREAD,Number of bytes read,,,,
BYTESREC,Accumulated bytes received,,,,
BYTESRMAX,Maximum number of bytes received,,,,
BYTESRMIN,Minimum number of bytes received,,,,
BYTESSENT,Accumulated bytes sent,,,,
BYTESSMAX,Maximum number of bytes sent,,,,
BYTESSMIN,Minimum number of bytes sent,,,,
BYTESWTN,Number of bytes writte,,,,
BYTES_CALCULATED,Calculated Total of Bytes (Access Plan Calculator),,,,
BYTES_READ,read total of Bytes (access plan calculator),,,,
BYTES_RECEIVED,CLI network statistics,,,,
BYTES_RECV,Number of Received Bytes,,,,
BYTES_SEND,Number of Sent Bytes,,,,
BYTES_SENT,CLI network statistics,,,,
BYTE_LENGTH,Field length in bytes,,,,
BYTE_LINE,Byte Stream Representing the Line of a Transport Request,,,,
BYTE_OFFSET,Offset length in bytes,,,,
BY_BUDAT,Restrict Posting Date,,,,
BY_PERIOD,Restrict Period,,,,
BY_VALUE,BY_VALUE,,,,
BZ,Memo,,,,
BZBR,BIN1 Data Element for SYST,,,,
BZCHNG,Description,,,,
BZDAT,Reference Date,,,,
BZDAT,Reference date,,,,
BZGWR,Delivery costs,,,,
BZIRK,Sales district,,,,
BZIRK_TXT_KNVV,Sales district,,,,
BZMNG,General Reference Quantity,,,,
BZMX,BIN1 Data Element for SYST,,,,
BZOBJ,Reference Object,,,,
BZQHL,Take regular vendor into account,,,,
B_AMT,B amt,,,,
B_BLDAT,Closing Document Date,,,,
B_BUDAT,Closing Posting Date,,,,
B_DELAY,Conf. Delay,,,,
B_INT_DATE,snap shot interval dba hist begin date,,,,
B_INT_TIME,Begin intervall time,,,,
B_INT_TIME,snap shot interval dba hist begin time,,,,
B_TEXT,Text forLine Items,,,,
B_UOM_ISO,Base Unit of Measure in ISO Code,,,,
C,Character,,,,
C,Character String,,,,
C,c,,,,
CAACC,Ordinary_730-4 MunSurchAdvPayToBeDeducted SpouseMunCode,,,,
CAACD,Ordinary_730-4 MunSurchAdvPayToBeDeducted Declarant MunCode,,,,
CAALT,Alternative BOM,,,,
CAB,cab,,,,
CABCLASSCHARACT,retain the cabin class on at least 1 seg. of the itiner.,,,,
CABCLASSOFSERV,code for the cabin,,,,
CABIN,Text of a Domain,,,,
CABIN,cabin,,,,
CABINCODE,"F=First, C=Business etc ..",,,,
CABIN_PREF,Preferred Cabin Class,,,,
CABIN_RULE,Text of a Domain,,,,
CACHE,Indicates whether the table is to be cached in the buffer,,,,
CACHE,LOB data is to be cached in the buffer cache yes or no,,,,
CACHE,The cache file,,,,
CACHEDDATE,Statement Cached Date,,,,
CACHEDURATION,ISO 8601 Duration,,,,
CACHED_PER_S,Cached Per Second,,,,
CACHEHIT,Percentage of pages found in t,,,,
CACHESIZE,Size in KB of the procedure ca,,,,
CACHETYPE,Type of cache object analyze,,,,
CACHE_HIT_RAT,Cache Hit Ratio,,,,
CACHE_ID,Cache ID for the categories,,,,
CACHE_ID,cache id,,,,
CACSH,Indicator: is a cash account category,,,,
CADASTR_VAL,Calculate By Cadastrial Value,,,,
CADINDICATOR,CAD Indicator,,,,
CADPO,CAD Indicator,,,,
CADRE,Mgmt level of employ.,,,,
CADRELEV,Application can be used with SAP-CAD dialog interface,,,,
CADRELEVANT,Application for Dialog Interface Can Be Used,,,,
CAD_COEFFICIENT,Ownership coefficient,,,,
CAD_POS,CAD: Assignment of Document <-----> Material,,,,
CAE,CAE Number assigned to the document authorized.,,,,
CAEN,CAEN Code,,,,
CAENV,CAEN Code Version,,,,
CAETC,ETC Amount of Cash Receipt,,,,
CAE_DUE_DATE,FchVto:CAE Due Date,,,,
CAE_NUM, CodAutorizacion : CAE Number assigned to the doc authorized,,,,
CAE_NUM,codigoAutoriz:CAE Number assigned to the document authorized,,,,
CAGENTSTOP,DB2 Universal Database: Max. number of coordinating agents,,,,
CALCBENEFIT_AM,Calculated Benefit Value,,,,
CALCBNF_AM,Calculated Benefit Value,,,,
CALCD,Payroll Already Run for Indicator Period,,,,
CALCDYN_FG,Model Calculation with Adjustment,,,,
CALCINSTR,Calculation Instructions,,,,
CALCORRECT,"Correction field for calc. job execution (end-of-mth, cal.)",,,,
CALCPREMB_AM,Tariff Premium,,,,
CALCPREMSUMB_AM,Tariff Premium Total,,,,
CALCPREMSUM_AM,Tariff Premium Total,,,,
CALCSIZE_MB,SQL Server calculated size of column from ddic in MB,,,,
CALCTYPCON,Calculation type for condition,,,,
CALCTYPE,CalculationType,,,,
CALCTYPE_CD,Calc. Type,,,,
CALCULATED_BUDGET_EARNED,Calculated Earned Budget Flag (space=NO),,,,
CALCULATED_EARLY_FINISH_DATE,External Date for BAPI Interface,,,,
CALCULATED_EARLY_START_DATE,External Date for BAPI Interface,,,,
CALCULATED_FINISH_DATE,External Date for BAPI Interface,,,,
CALCULATED_LATE_FINISH_DATE,External Date for BAPI Interface,,,,
CALCULATED_LATE_START_DATE,External Date for BAPI Interface,,,,
CALCULATED_START_DATE,External Date for BAPI Interface,,,,
CALCULATION,DB6-DBH: Calculated Column,,,,
CALCULATION_KEY,Calculation Key,,,,
CALCULATION_TYPE,Whether rollups are calculated for task and group summary,,,,
CALCULATPERS_ID,Calculation for Which Person,,,,
CALCULBASE,Calculation Base,,,,
CALC_AMOUNT,Calculated amount,,,,
CALC_AVG,Calculate avge times if flag i,,,,
CALC_CHAR,Calculation allowed,,,,
CALC_DATA_HEADER,Header for Table Calculation Data,,,,
CALC_DECIMAL,Calculated Decimal,,,,
CALC_DT,Change Date,,,,
CALC_EH_NETWR,Net Value of Item,,,,
CALC_IMMOB,Integer Part of Less Income for IMM Property,,,,
CALC_IMMOS,Decimal Part of Less Income for IMM Property,,,,
CALC_INDEX,Index,,,,
CALC_SEQ_INTR,Ind. If Interest to Be Calculated,,,,
CALC_SEQ_ORDN,Ind. If and in What Sequence Ordinary Dep. to Be Calculated,,,,
CALC_SEQ_SPEC,Ind. If and in What Sequence Special Dep. to Be Calculated,,,,
CALC_TAX,Calculated tax,,,,
CALC_TAXB,Integer Part of Income Additional Tax Payment,,,,
CALC_TAXS,Decimal Part of Income Additional Tax Payment,,,,
CALC_TYPE,Calculation Type (e.g. BAdI or BRF+),,,,
CALC_TYPE_HANDLE,For Calculation Dropdown Listbox,,,,
CALDAY,Calendar Day,,,,
CALENDAR,Factory calendar key,,,,
CALENDARID,Factory calendar ID for background processing,,,,
CALENDARYEAR,Calendar yeas,,,,
CALENDAR_DATE,Date,,,,
CALENDAR_DAY,Calendar day,,,,
CALENDAR_ID,Factory Cal. ID,,,,
CALENDAR_MODE,Planning time fence,,,,
CALENDAR_MONTH,Calendar Month,,,,
CALENDAR_MONTH,YYYYMM,,,,
CALENDAR_STATE,Semantic State,,,,
CALENDAR_TEXT,Factory Calendar Name,,,,
CALENDAR_UID,The project calendar.,,,,
CALENDER_DAY,Calender Day Column,,,,
CALENDER_ID,Calendar for Defining Days Relevant to Billing/Invoicing,,,,
CALENDER_ID,Updated information in related user data field,,,,
CALENDER_MODE,Calendar Mode,,,,
CALENDER_MONTH,Calender Month,,,,
CALENDER_MONTH,Calender month,,,,
CALEND_UPD,Maintain appointments in calendar,,,,
CALKY,Indicator: Labeling system can be modified,,,,
CALLBACK,Call back from OCX active,,,,
CALLBACK,Callback Routine Name,,,,
CALLBACKCO,OMS Callback Count,,,,
CALLBACK_DETAIL,FORM Routine for Detailed View,,,,
CALLBACK_ID,ID of Error for Callback,,,,
CALLBACK_RUNTIME_ID,WD Component unique runtime Identifier,,,,
CALLEDFROM,Requested by <name>,,,,
CALLEDPROG,Called Program,,,,
CALLED_BY_CROSS_QUERY,Started by Cross-Element Search?,,,,
CALLED_CLIENT,Callled Client,,,,
CALLED_INST_NUMBER,Installation Number of called System ID,,,,
CALLED_SID,Called System ID,,,,
CALLED_USER_NAME,Called User Name,,,,
CALLER,Caller,,,,
CALLER,"caller (documentation, appendix)",,,,
CALLERFLAG,Who Has Called this Program,,,,
CALLER_CLIENT,Caller Client,,,,
CALLER_DESTINATION,Used HTTP Destination Name,,,,
CALLER_JTIMESTAMP,Start Time of Calling Object in Ms since 01/01/1970,,,,
CALLER_LINE,Call Row of Caller (CALLER_INCLUDE),,,,
CALLER_NO,Telephone number for determining caller,,,,
CALLER_PROGRAM,Caller Program or caller action(e.g. a transaction),,,,
CALLER_SID,Caller System ID,,,,
CALLER_USER_NAME,Caller User Name,,,,
CALLINDEX,Caller-usable index field,,,,
CALLING_DYNNR_PROCESSED,"Flag (' ' = not processed, 'X' = processed)",,,,
CALLING_ROUTINE,Called by Which Routine,,,,
CALLING_SYSTEM,Always AMA,,,,
CALLMODE,Flag: 'I' Index or 'S' Search,,,,
CALLNO,Call Number,,,,
CALLNO,Call Number within a Component,,,,
CALLPOINT,ABAP call point,,,,
CALLS,SAP Workload: Workload: RFC calls,,,,
CALLSTACK,Call Stack,,,,
CALLSTACK_SIZE,XML Size of Call Stack,,,,
CALLSTACK_XSIZE,XML Size of Call Stack,,,,
CALLTRANS,Flag: Application has Actually Performed Call Transaction,,,,
CALLTYPE,R / S / C: Request / Response / Call,,,,
CALL_COUNTER,counts how often the message was raised,,,,
CALL_DATA,Call Data for OLE Call,,,,
CALL_DATE,Date Executed,,,,
